"fecha_vigencia","precio","provincia","localidad","direccion"
"13/12/2023",625,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"13/12/2023",625,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"01/02/2024",839,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/02/2024",839,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/04/2024",944,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/04/2024",944,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/05/2024",982,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/05/2024",982,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/06/2024",1022,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/06/2024",1022,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/07/2024",1053,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/07/2024",1053,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"02/03/2024",902,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"02/03/2024",902,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"03/01/2024",788,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"03/01/2024",788,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"08/12/2023",456,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"08/12/2023",456,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"13/12/2023",625,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"13/12/2023",625,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/02/2024",839,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/02/2024",839,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/04/2024",944,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/04/2024",944,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/05/2024",982,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/05/2024",982,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/06/2024",1022,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/06/2024",1022,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/07/2024",1053,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/07/2024",1053,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"02/03/2024",902,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"02/03/2024",902,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"03/01/2024",788,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"03/01/2024",788,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"08/12/2023",460,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"08/12/2023",460,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"13/12/2023",625,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"13/12/2023",625,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/02/2024",885,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/02/2024",885,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/04/2024",997,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/04/2024",997,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/05/2024",1037,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/05/2024",1037,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/06/2024",1079,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/06/2024",1079,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/07/2024",1111,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/07/2024",1111,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"02/03/2024",952,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"02/03/2024",952,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"03/01/2024",831,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"03/01/2024",831,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"08/12/2023",479,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"08/12/2023",479,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"13/12/2023",659,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"13/12/2023",659,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/02/2024",885,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/02/2024",885,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/04/2024",997,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/04/2024",997,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/05/2024",1037,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/05/2024",1037,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/06/2024",1079,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/06/2024",1079,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/07/2024",1111,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/07/2024",1111,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"02/03/2024",952,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"02/03/2024",952,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"03/01/2024",831,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"03/01/2024",831,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"08/12/2023",479,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"08/12/2023",479,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"13/12/2023",659,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"13/12/2023",659,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/02/2024",885,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/02/2024",885,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/04/2024",997,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/04/2024",997,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/05/2024",1037,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/05/2024",1037,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/06/2024",1079,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/06/2024",1079,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/07/2024",1111,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/07/2024",1111,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"02/03/2024",952,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"02/03/2024",952,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"03/01/2024",831,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"03/01/2024",831,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"08/12/2023",479,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"08/12/2023",479,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"13/12/2023",659,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"13/12/2023",659,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/02/2024",858,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/02/2024",858,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/04/2024",966,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/04/2024",966,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/05/2024",1005,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/05/2024",1005,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/06/2024",1046,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/06/2024",1046,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/07/2024",1077,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/07/2024",1077,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"02/03/2024",923,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"02/03/2024",923,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"03/01/2024",806,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"03/01/2024",806,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"08/12/2023",469,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"08/12/2023",469,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"13/12/2023",639,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"13/12/2023",639,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/02/2024",858,"CHACO","RESISTENCIA","Guemes 319"
"01/02/2024",858,"CHACO","RESISTENCIA","Guemes 319"
"01/04/2024",966,"CHACO","RESISTENCIA","Guemes 319"
"01/04/2024",966,"CHACO","RESISTENCIA","Guemes 319"
"01/05/2024",1005,"CHACO","RESISTENCIA","Guemes 319"
"01/05/2024",1005,"CHACO","RESISTENCIA","Guemes 319"
"01/06/2024",1046,"CHACO","RESISTENCIA","Guemes 319"
"01/06/2024",1046,"CHACO","RESISTENCIA","Guemes 319"
"01/07/2024",1077,"CHACO","RESISTENCIA","Guemes 319"
"01/07/2024",1077,"CHACO","RESISTENCIA","Guemes 319"
"02/03/2024",923,"CHACO","RESISTENCIA","Guemes 319"
"02/03/2024",923,"CHACO","RESISTENCIA","Guemes 319"
"03/01/2024",806,"CHACO","RESISTENCIA","Guemes 319"
"03/01/2024",806,"CHACO","RESISTENCIA","Guemes 319"
"08/12/2023",461,"CHACO","RESISTENCIA","Guemes 319"
"08/12/2023",461,"CHACO","RESISTENCIA","Guemes 319"
"13/12/2023",639,"CHACO","RESISTENCIA","Guemes 319"
"13/12/2023",639,"CHACO","RESISTENCIA","Guemes 319"
"01/02/2024",871,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/02/2024",871,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/04/2024",981,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/04/2024",981,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/05/2024",1020,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/05/2024",1020,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/06/2024",1061,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/06/2024",1061,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/07/2024",1093,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/07/2024",1093,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"02/03/2024",937,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"02/03/2024",937,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"03/01/2024",818,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"03/01/2024",818,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"08/12/2023",468,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"08/12/2023",468,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"13/12/2023",649,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"13/12/2023",649,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/02/2024",871,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/02/2024",871,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/04/2024",981,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/04/2024",981,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/05/2024",1020,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/05/2024",1020,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/06/2024",1061,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/06/2024",1061,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/07/2024",1093,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/07/2024",1093,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"02/03/2024",937,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"02/03/2024",937,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"03/01/2024",818,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"03/01/2024",818,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"08/12/2023",478,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"08/12/2023",478,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"13/12/2023",649,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"13/12/2023",649,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"01/02/2024",829,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/02/2024",829,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/04/2024",934,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/04/2024",934,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/05/2024",971,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/05/2024",971,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/06/2024",1010,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/06/2024",1010,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/07/2024",1040,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/07/2024",1040,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"02/03/2024",892,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"02/03/2024",892,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"03/01/2024",779,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"03/01/2024",779,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"08/12/2023",450,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"08/12/2023",450,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"13/12/2023",618,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"13/12/2023",618,"SALTA","APOLINARIO SARAVIA","RUTA PROV N°5 ACCESO SUR"
"01/02/2024",762,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/02/2024",762,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/04/2024",857,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/04/2024",857,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/05/2024",891,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/05/2024",891,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/06/2024",927,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/06/2024",927,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/07/2024",964,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/07/2024",964,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"02/03/2024",819,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"02/03/2024",819,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"03/01/2024",716,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"03/01/2024",716,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"08/12/2023",414,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"08/12/2023",414,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"13/12/2023",567,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"13/12/2023",567,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV.CNEL ROCA 6787"
"01/02/2024",829,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/02/2024",829,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/04/2024",934,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/04/2024",934,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/05/2024",971,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/05/2024",971,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/06/2024",1010,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/06/2024",1010,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/07/2024",1040,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/07/2024",1040,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"02/03/2024",892,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"02/03/2024",892,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"03/01/2024",779,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"03/01/2024",779,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"08/12/2023",448,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"08/12/2023",448,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"13/12/2023",618,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"13/12/2023",618,"TUCUMAN","AGUILARES","Velez Sarsfield 205"
"01/02/2024",829,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/02/2024",829,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/04/2024",934,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/04/2024",934,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/05/2024",971,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/05/2024",971,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/06/2024",1010,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/06/2024",1010,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/07/2024",1040,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/07/2024",1040,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"02/03/2024",892,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"02/03/2024",892,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"03/01/2024",779,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"03/01/2024",779,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"08/12/2023",448,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"08/12/2023",448,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"13/12/2023",618,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"13/12/2023",618,"TUCUMAN","LA COCHA","RUTA 38 KM 688.90"
"01/02/2024",858,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/02/2024",858,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/04/2024",966,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/04/2024",966,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/05/2024",1005,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/05/2024",1005,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/06/2024",1046,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/06/2024",1046,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/07/2024",1077,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/07/2024",1077,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"02/03/2024",923,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"02/03/2024",923,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"03/01/2024",806,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"03/01/2024",806,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"08/12/2023",460,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"08/12/2023",460,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"13/12/2023",639,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"13/12/2023",639,"CORDOBA","GRAL. DEHEZA","JUAN PABLO II Y BV 25 DE MAYO 0"
"01/02/2024",858,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/02/2024",858,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/04/2024",966,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/04/2024",966,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/05/2024",1005,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/05/2024",1005,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/06/2024",1046,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/06/2024",1046,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/07/2024",1077,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/07/2024",1077,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"02/03/2024",923,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"02/03/2024",923,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"03/01/2024",806,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"03/01/2024",806,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"08/12/2023",463,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"08/12/2023",463,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"13/12/2023",639,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"13/12/2023",639,"CORDOBA","CORDOBA","AV. RICARDO ROJAS 7405 ARGUELLO CORDOBA"
"01/02/2024",858,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/02/2024",858,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/04/2024",966,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/04/2024",966,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/05/2024",1005,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/05/2024",1005,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/06/2024",1046,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/06/2024",1046,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/07/2024",1077,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/07/2024",1077,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"02/03/2024",923,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"02/03/2024",923,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"03/01/2024",806,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"03/01/2024",806,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"08/12/2023",463,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"08/12/2023",463,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"13/12/2023",639,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"13/12/2023",639,"CORDOBA","CORDOBA","JUAN B. JUSTO 4560"
"01/02/2024",744,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN BAUTISTA ALBERDI 100"
"01/02/2024",744,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN BAUTISTA ALBERDI 100"
"01/04/2024",837,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN BAUTISTA ALBERDI 100"
"01/04/2024",837,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN BAUTISTA ALBERDI 100"
"01/05/2024",870,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN BAUTISTA ALBERDI 100"
"01/05/2024",870,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN BAUTISTA ALBERDI 100"
"01/06/2024",905,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN BAUTISTA ALBERDI 100"
